uid,sex,birth_year,membership_level,reg_date,is_88vip,family_account,bindkeep_phone,bindkeep_alipay,bindkeep_bank,default_payment,lifetime_order_count,lifetime_order_amount,avg_monthly_spend_6m,last_618_order_amount,last_double11_order_amount,coupon_used_count_90d,coupon_total_count_90d,category_preference_1,category_preference_2,city_tier,province
sim_u_00001379,F,1980,L3,2023-07-16,0,0,1,1,1,credit_card,14,1135.04,189.17,351.01,87.77,4,1,服饰,母婴,4,浙江
sim_u_00001380,Unknown,1981,L2,2021-08-02,0,0,1,1,1,debit_card,24,1848.1,308.02,321.44,779.77,5,3,服饰,母婴,3,浙江
sim_u_00001381,F,1979,L5,2019-08-26,0,1,1,1,0,credit_card,109,5975.06,995.84,472.24,582.36,5,7,美妆,母婴,3,江苏
sim_u_00001382,M,1988,L1,2018-06-14,0,0,1,1,1,credit_card,7,467.19,77.86,76.85,250.94,3,12,图书,服饰,3,广东
sim_u_00001383,F,1975,L3,2015-11-11,0,0,1,1,1,debit_card,24,2247.95,374.66,324.13,186.4,5,12,美妆,母婴,3,上海
sim_u_00001384,Unknown,1978,L1,2021-12-19,0,0,1,1,1,alipay_balance,0,0.0,0.0,24.43,774.12,2,4,美妆,服饰,3,广东
sim_u_00001385,Unknown,1978,L5,2019-07-25,0,0,1,1,1,credit_card,82,9040.87,1506.81,129.67,248.78,6,12,美妆,食品,4,江苏
sim_u_00001386,Unknown,1996,L4,2023-05-26,0,1,1,1,1,credit_card,44,3447.81,574.63,92.51,227.16,0,8,家居,食品,1,其他
sim_u_00001387,F,1980,L3,2018-03-21,0,1,1,1,1,credit_card,19,1745.55,290.93,436.01,58.96,5,8,美妆,运动,2,上海
sim_u_00001388,M,1971,L4,2023-08-03,0,0,1,1,1,credit_card,60,3424.59,570.76,459.58,257.05,1,7,美妆,食品,2,北京
sim_u_00001389,Unknown,1997,L3,2022-01-29,0,0,1,1,0,debit_card,30,2470.78,411.8,366.4,499.93,5,11,数码,家电,2,北京
sim_u_00001390,Unknown,1999,L2,2015-11-19,0,1,1,1,1,credit_card,13,1011.17,168.53,29.92,55.79,6,5,家居,食品,3,浙江
sim_u_00001391,M,1989,L1,2021-01-17,0,0,1,1,1,credit_card,20,1371.0,228.5,7.33,581.72,0,7,图书,运动,2,北京
sim_u_00001392,Unknown,1986,L3,2023-02-06,0,0,1,1,1,alipay_balance,22,2365.75,394.29,74.8,273.3,0,10,图书,食品,4,江苏
sim_u_00001393,F,1976,L3,2019-08-11,0,0,1,1,0,alipay_balance,34,2551.76,425.29,167.56,707.54,6,11,家居,家电,2,上海
sim_u_00001394,Unknown,2005,L1,2019-07-03,0,0,1,1,1,alipay_balance,13,1008.28,168.05,444.91,761.49,4,3,数码,服饰,2,江苏
sim_u_00001395,Unknown,2001,L4,2022-08-22,0,1,1,1,1,credit_card,55,5492.47,915.41,463.6,166.43,1,7,图书,运动,3,江苏
sim_u_00001396,M,1971,L1,2016-12-22,0,0,1,1,1,alipay_balance,12,675.69,112.62,477.66,262.31,2,3,家居,运动,3,广东
sim_u_00001397,F,1991,L1,2018-05-14,0,0,1,1,1,credit_card,5,269.98,45.0,303.5,139.09,5,7,图书,食品,2,浙江
sim_u_00001398,Unknown,1982,L2,2020-07-23,0,0,1,1,1,alipay_balance,22,2253.35,375.56,212.1,768.42,3,6,家居,家电,4,其他
sim_u_00001399,Unknown,2005,L1,2022-08-30,0,0,1,1,1,alipay_balance,0,0.0,0.0,301.43,596.28,2,6,图书,食品,4,江苏
sim_u_00001400,M,1982,L2,2017-08-09,0,0,1,1,1,credit_card,23,2625.67,437.61,349.51,320.52,2,12,美妆,运动,2,江苏
sim_u_00001401,F,2002,L1,2018-07-11,0,0,1,1,1,credit_card,8,519.92,86.65,442.46,422.81,1,7,图书,母婴,4,浙江
sim_u_00001402,Unknown,1976,L3,2016-06-02,0,0,1,1,1,credit_card,23,1650.54,275.09,77.95,56.63,6,11,美妆,服饰,5,北京
sim_u_00001403,F,1986,L2,2018-06-03,0,0,1,1,0,debit_card,7,517.61,86.27,197.72,379.57,0,2,家居,服饰,3,广东
sim_u_00001404,Unknown,1997,L4,2017-12-03,0,0,1,1,1,debit_card,57,5379.5,896.58,91.64,771.37,6,12,家居,食品,4,浙江
sim_u_00001405,Unknown,1976,L2,2023-08-03,0,0,1,1,1,debit_card,14,1437.85,239.64,212.79,683.98,2,7,美妆,食品,5,江苏
sim_u_00001406,F,1996,L2,2022-09-29,0,0,1,1,1,alipay_balance,18,1865.24,310.87,192.95,733.21,2,5,数码,食品,4,其他
sim_u_00001407,M,1970,L5,2015-05-10,0,0,1,1,1,alipay_balance,104,11404.23,1900.7,58.26,278.47,5,12,家居,母婴,1,北京
sim_u_00001408,M,1994,L4,2016-10-05,1,0,1,1,1,credit_card,47,4988.19,831.36,301.26,467.17,4,3,服饰,食品,2,北京
sim_u_00001409,Unknown,1988,L1,2015-04-20,0,0,1,1,1,credit_card,0,0.0,0.0,343.49,782.4,6,12,家居,食品,4,上海
sim_u_00001410,M,1978,L3,2023-07-10,0,0,1,1,1,credit_card,46,2211.64,368.61,111.07,496.01,4,9,数码,家电,2,上海
sim_u_00001411,M,1980,L1,2015-04-19,0,0,1,1,1,credit_card,4,224.0,37.33,78.05,446.9,6,1,美妆,运动,4,上海
sim_u_00001412,Unknown,1974,L1,2021-09-01,0,0,1,1,0,alipay_balance,14,1463.67,243.95,250.73,595.02,4,6,家居,服饰,2,江苏
sim_u_00001413,Unknown,1974,L2,2018-11-08,0,0,1,1,1,debit_card,6,668.5,111.42,331.34,401.06,3,4,美妆,运动,4,江苏
sim_u_00001414,F,1971,L1,2023-10-11,0,0,1,1,1,alipay_balance,19,1643.07,273.84,134.98,10.47,6,9,家居,运动,4,浙江
sim_u_00001415,M,1971,L1,2017-09-12,0,0,1,1,1,credit_card,9,778.17,129.69,28.5,67.37,6,4,图书,家电,2,上海
sim_u_00001416,M,1974,L5,2017-02-21,0,0,1,1,1,credit_card,111,7844.09,1307.35,366.18,662.72,1,10,数码,母婴,4,广东
sim_u_00001417,Unknown,2003,L3,2016-03-06,0,0,1,1,0,credit_card,29,3407.82,567.97,263.44,628.59,6,1,服饰,家电,3,北京
sim_u_00001418,M,1990,L1,2020-05-30,0,0,1,1,1,credit_card,7,820.8,136.8,136.05,284.49,1,6,服饰,家电,5,浙江
sim_u_00001419,M,1974,L5,2015-08-20,1,0,1,1,1,alipay_balance,112,9762.42,1627.07,236.04,738.48,5,4,服饰,服饰,2,广东
sim_u_00001420,M,1988,L4,2019-11-25,1,1,1,1,0,credit_card,61,6345.79,1057.63,341.44,232.75,6,6,美妆,家电,5,浙江
sim_u_00001421,F,1979,L4,2016-12-07,0,1,1,1,1,debit_card,64,3044.58,507.43,279.48,225.37,5,4,数码,母婴,4,江苏
sim_u_00001422,Unknown,1981,L1,2018-02-27,0,0,1,1,1,alipay_balance,0,0.0,0.0,243.38,263.28,2,6,服饰,母婴,2,浙江
sim_u_00001423,F,1980,L1,2015-05-19,0,0,1,1,1,credit_card,0,0.0,0.0,338.08,320.09,4,6,家居,运动,3,北京
sim_u_00001424,M,1988,L1,2018-11-10,0,1,1,1,1,debit_card,0,0.0,0.0,168.83,249.22,2,3,家居,食品,1,上海
sim_u_00001425,F,1983,L3,2015-11-12,0,0,1,1,1,alipay_balance,36,3010.78,501.8,409.76,589.08,3,10,服饰,服饰,5,广东
sim_u_00001426,Unknown,1993,L4,2019-06-15,0,0,1,1,1,credit_card,54,4267.24,711.21,166.06,144.71,2,6,美妆,食品,5,广东
sim_u_00001427,M,2005,L2,2022-09-22,0,0,1,1,1,credit_card,13,1181.18,196.86,336.51,116.66,1,10,美妆,运动,3,其他
sim_u_00001428,Unknown,2003,L1,2020-01-09,0,0,1,1,1,debit_card,11,1069.98,178.33,68.49,788.88,5,4,数码,母婴,2,浙江
sim_u_00001429,M,1989,L4,2021-10-22,0,0,1,1,1,debit_card,66,5054.75,842.46,79.08,615.07,2,1,图书,运动,3,其他
sim_u_00001430,Unknown,1983,L1,2022-04-11,0,0,1,1,1,credit_card,0,0.0,0.0,260.82,478.21,1,11,美妆,食品,1,江苏
sim_u_00001431,Unknown,2003,L1,2020-04-10,0,0,1,1,1,credit_card,9,703.95,117.33,470.63,397.17,0,3,服饰,母婴,5,上海
sim_u_00001432,Unknown,1999,L1,2018-06-27,0,0,1,1,1,debit_card,16,1744.39,290.73,357.73,152.39,6,11,图书,母婴,5,浙江
sim_u_00001433,F,1970,L1,2022-10-01,0,0,1,1,0,alipay_balance,16,1883.83,313.97,378.45,677.57,3,7,美妆,家电,2,北京
sim_u_00001434,M,1970,L4,2015-04-03,0,0,1,1,1,debit_card,50,4707.22,784.54,347.86,133.34,6,11,家居,食品,1,江苏
sim_u_00001435,M,1992,L2,2018-07-28,0,0,1,1,1,debit_card,27,2844.18,474.03,463.62,443.64,6,1,数码,服饰,1,广东
sim_u_00001436,F,1991,L4,2021-06-12,1,0,1,1,0,credit_card,55,2726.13,454.36,190.25,646.96,0,11,家居,母婴,2,江苏
sim_u_00001437,Unknown,1975,L5,2016-12-11,0,0,1,1,1,alipay_balance,92,5683.81,947.3,480.98,482.76,4,11,美妆,运动,4,其他
sim_u_00001438,Unknown,1980,L2,2017-10-02,0,0,1,1,1,credit_card,9,799.76,133.29,5.89,24.51,3,12,美妆,食品,4,广东
sim_u_00001439,M,1984,L2,2021-04-18,0,0,1,1,1,alipay_balance,15,1202.39,200.4,307.46,82.44,4,6,图书,服饰,2,北京
sim_u_00001440,M,1970,L1,2019-12-04,0,0,1,1,1,credit_card,17,1353.42,225.57,495.99,731.71,3,8,美妆,服饰,2,上海
sim_u_00001441,M,1986,L4,2018-04-28,1,0,1,1,0,debit_card,46,2239.63,373.27,291.02,280.92,5,6,数码,母婴,3,浙江
sim_u_00001442,M,1983,L2,2016-08-27,0,0,1,1,0,credit_card,16,1490.7,248.45,339.63,428.96,5,11,数码,食品,5,广东
sim_u_00001443,F,2004,L1,2015-07-24,0,0,1,1,1,debit_card,16,927.37,154.56,56.77,163.07,6,10,服饰,食品,2,浙江
sim_u_00001444,Unknown,1978,L1,2022-07-07,0,1,1,1,1,alipay_balance,8,678.46,113.08,166.63,120.71,3,12,数码,家电,4,上海
sim_u_00001445,F,1987,L2,2022-09-11,0,0,1,1,1,alipay_balance,17,1005.32,167.55,318.18,515.4,3,10,数码,服饰,1,江苏
sim_u_00001446,Unknown,1990,L1,2017-05-17,0,1,1,1,0,credit_card,0,0.0,0.0,387.36,340.62,3,5,美妆,家电,2,广东
sim_u_00001447,M,2003,L1,2016-08-04,0,0,1,1,1,credit_card,6,271.66,45.28,68.82,507.6,1,1,服饰,食品,4,江苏
sim_u_00001448,F,1987,L2,2022-05-17,0,0,1,1,1,debit_card,34,3708.9,618.15,330.37,250.49,6,12,数码,运动,1,江苏
sim_u_00001449,Unknown,1978,L3,2021-09-12,0,0,1,1,0,credit_card,30,2176.39,362.73,331.03,353.32,1,10,服饰,家电,2,上海
sim_u_00001450,Unknown,1985,L3,2020-04-21,0,0,1,1,1,credit_card,24,1784.84,297.47,285.39,419.86,2,4,图书,家电,3,江苏
sim_u_00001451,F,1984,L2,2015-03-24,0,0,1,1,1,alipay_balance,4,303.37,50.56,75.13,18.98,3,7,数码,家电,4,北京
sim_u_00001452,M,1990,L2,2024-07-06,0,0,1,1,1,alipay_balance,4,325.78,54.3,340.09,670.32,4,6,美妆,食品,2,上海
sim_u_00001453,Unknown,1971,L3,2022-10-17,0,0,1,1,1,credit_card,27,2563.73,427.29,251.9,265.53,1,1,美妆,家电,4,其他
sim_u_00001454,Unknown,1973,L4,2024-01-12,0,1,1,1,1,debit_card,65,4495.27,749.21,270.32,78.76,5,7,家居,母婴,4,上海
sim_u_00001455,M,1983,L1,2017-02-15,0,0,1,1,1,credit_card,3,145.82,24.3,61.64,272.95,0,7,数码,家电,2,广东
sim_u_00001456,M,1973,L1,2016-01-29,0,0,1,1,1,debit_card,0,0.0,0.0,259.49,74.55,0,10,家居,运动,2,其他
sim_u_00001457,F,1993,L2,2017-11-27,0,0,1,1,1,alipay_balance,16,1389.36,231.56,72.66,549.89,4,7,服饰,服饰,1,浙江
sim_u_00001458,F,1977,L3,2018-08-31,0,0,1,1,1,debit_card,29,3463.12,577.19,121.74,535.4,0,1,家居,母婴,4,浙江
sim_u_00001459,M,1986,L3,2022-04-05,0,0,1,1,0,debit_card,36,2442.87,407.14,134.72,445.77,4,12,数码,母婴,4,上海
sim_u_00001460,Unknown,1986,L2,2022-02-19,0,0,1,1,1,debit_card,29,2275.29,379.21,358.82,561.98,0,7,服饰,食品,4,其他
sim_u_00001461,Unknown,2005,L4,2018-11-10,1,0,1,1,1,debit_card,67,3991.38,665.23,352.6,48.75,0,9,家居,食品,2,广东
sim_u_00001462,M,1971,L3,2015-11-22,0,0,1,1,0,credit_card,26,1554.08,259.01,96.81,452.57,0,9,服饰,家电,5,浙江
sim_u_00001463,M,1987,L3,2018-12-23,0,1,1,1,0,debit_card,36,3215.77,535.96,384.52,169.92,6,6,数码,母婴,4,其他
sim_u_00001464,M,2000,L4,2020-06-23,0,0,1,1,1,alipay_balance,57,2671.93,445.32,260.0,483.6,5,8,图书,家电,3,江苏
sim_u_00001465,M,1977,L3,2022-10-25,0,0,1,1,0,alipay_balance,25,2840.78,473.46,119.07,551.44,3,7,美妆,食品,2,浙江
sim_u_00001466,F,1974,L4,2024-06-03,1,0,1,1,1,debit_card,53,4911.17,818.53,440.22,315.76,1,10,数码,服饰,2,浙江
sim_u_00001467,F,1984,L2,2018-09-30,0,0,1,1,1,alipay_balance,23,1816.9,302.82,314.8,662.99,0,2,图书,家电,1,北京
sim_u_00001468,F,1996,L4,2016-12-27,0,0,1,1,1,alipay_balance,59,6147.27,1024.55,125.57,9.33,5,7,数码,母婴,1,浙江
sim_u_00001469,F,1991,L1,2017-01-03,0,0,1,1,1,credit_card,10,647.43,107.9,34.41,630.59,2,6,服饰,家电,3,浙江
sim_u_00001470,M,1973,L5,2015-02-07,0,0,1,1,0,alipay_balance,94,4367.86,727.98,249.26,348.06,5,12,数码,运动,4,浙江
sim_u_00001471,M,1997,L3,2020-02-13,0,0,1,1,1,credit_card,25,2770.23,461.7,211.29,692.92,2,12,服饰,运动,3,其他
sim_u_00001472,F,1988,L5,2020-11-28,0,0,1,1,1,alipay_balance,110,12297.37,2049.56,224.94,122.31,0,8,服饰,运动,3,江苏
sim_u_00001473,F,1982,L2,2016-05-14,0,0,1,1,1,credit_card,15,763.27,127.21,173.53,650.87,3,10,数码,食品,3,江苏
sim_u_00001474,F,1984,L1,2019-08-16,0,0,1,1,1,debit_card,8,518.92,86.49,114.28,739.56,6,3,数码,服饰,4,其他
sim_u_00001475,M,1974,L1,2015-07-19,0,0,1,1,0,credit_card,23,1306.55,217.76,93.59,290.92,3,2,服饰,家电,2,上海
sim_u_00001476,Unknown,1983,L1,2022-10-31,0,0,1,1,1,debit_card,0,0.0,0.0,277.82,415.9,1,10,数码,家电,1,其他
sim_u_00001477,Unknown,1995,L3,2023-08-21,0,1,1,1,0,credit_card,37,3175.46,529.24,21.1,229.72,0,8,图书,食品,1,上海
sim_u_00001478,F,1979,L2,2017-10-16,0,0,1,1,1,alipay_balance,17,1413.24,235.54,319.2,283.05,5,9,服饰,家电,5,其他
sim_u_00001479,F,1978,L4,2015-11-09,0,1,1,1,1,alipay_balance,62,3296.02,549.34,190.18,757.6,4,8,图书,食品,2,广东
sim_u_00001480,F,1970,L5,2023-06-10,0,0,1,1,1,credit_card,105,8283.09,1380.52,160.81,53.8,0,3,图书,服饰,2,上海
sim_u_00001481,F,1985,L1,2018-05-28,0,0,1,1,0,alipay_balance,13,1551.54,258.59,387.88,373.33,6,2,服饰,家电,3,广东
sim_u_00001482,M,1995,L4,2024-02-23,0,0,1,1,1,alipay_balance,64,4536.9,756.15,416.67,476.14,1,12,家居,家电,2,广东
sim_u_00001483,M,1996,L2,2019-05-24,0,0,1,1,0,alipay_balance,28,2923.36,487.23,16.41,278.63,0,6,家居,母婴,2,上海
sim_u_00001484,F,1993,L4,2017-11-26,0,0,1,1,1,credit_card,68,4943.48,823.91,156.79,228.08,0,4,美妆,母婴,4,其他
sim_u_00001485,F,2000,L5,2024-02-01,0,0,1,1,1,debit_card,99,9592.18,1598.7,395.98,612.54,2,6,服饰,母婴,4,其他
sim_u_00001486,M,1990,L2,2021-10-26,0,0,1,1,1,credit_card,18,1793.16,298.86,476.07,186.46,0,12,家居,运动,1,江苏
sim_u_00001487,F,1991,L1,2016-06-15,0,0,1,1,1,debit_card,17,1968.6,328.1,140.1,722.49,5,5,服饰,家电,2,浙江
sim_u_00001488,F,1989,L4,2019-04-04,1,0,1,1,1,credit_card,54,2706.15,451.03,47.55,727.69,3,3,美妆,家电,3,广东
sim_u_00001489,Unknown,1996,L4,2015-09-13,0,0,1,1,1,credit_card,51,5507.22,917.87,223.22,311.77,0,11,图书,食品,3,北京
sim_u_00001490,M,1971,L4,2019-02-08,0,1,1,1,1,alipay_balance,52,4636.08,772.68,344.51,722.35,6,10,服饰,运动,1,其他
sim_u_00001491,M,1979,L1,2016-10-08,0,0,1,1,1,credit_card,7,512.21,85.37,497.32,560.31,3,9,图书,运动,2,北京
sim_u_00001492,F,2005,L2,2015-05-04,0,0,1,1,1,debit_card,19,1577.11,262.85,148.0,428.37,4,6,服饰,食品,4,广东
sim_u_00001493,Unknown,1995,L3,2022-06-25,0,1,1,1,1,alipay_balance,37,4121.66,686.94,214.35,451.13,6,11,美妆,食品,3,江苏
sim_u_00001494,F,1994,L3,2017-06-11,0,0,1,1,1,credit_card,19,1367.15,227.86,27.72,17.24,2,11,数码,服饰,4,江苏
sim_u_00001495,M,1978,L2,2020-08-18,0,0,1,1,1,debit_card,11,841.99,140.33,300.35,681.83,2,4,美妆,食品,3,广东
sim_u_00001496,F,2004,L4,2020-10-27,0,0,1,1,1,credit_card,66,3560.77,593.46,495.18,470.39,1,7,家居,运动,2,其他
sim_u_00001497,Unknown,2000,L1,2017-12-18,0,0,1,1,1,debit_card,8,896.17,149.36,332.3,277.85,1,11,服饰,母婴,2,上海
sim_u_00001498,Unknown,1997,L3,2018-03-18,0,1,1,1,1,debit_card,23,2692.02,448.67,104.91,766.29,2,7,家居,母婴,1,上海
sim_u_00001499,M,1972,L3,2024-03-01,0,0,1,1,1,debit_card,27,1408.84,234.81,73.4,770.99,3,6,家居,服饰,3,北京
sim_u_00001500,M,1983,L2,2018-07-30,0,0,1,1,1,debit_card,9,985.71,164.28,314.67,122.69,4,1,图书,食品,2,其他
sim_u_00001501,M,1982,L3,2022-10-18,0,1,1,1,1,credit_card,10,672.83,112.14,257.83,80.71,6,9,数码,运动,2,上海
sim_u_00001502,F,1996,L5,2017-03-11,0,0,1,1,1,alipay_balance,95,8127.38,1354.56,232.97,85.21,4,12,美妆,运动,2,其他
sim_u_00001503,Unknown,1995,L1,2018-03-31,0,0,1,1,1,alipay_balance,11,946.14,157.69,17.83,109.7,0,5,数码,运动,2,上海
sim_u_00001504,F,2005,L4,2017-01-03,0,0,1,1,1,debit_card,50,5209.36,868.23,79.13,558.7,4,5,数码,食品,5,江苏
sim_u_00001505,M,2001,L3,2021-05-28,0,0,1,1,0,alipay_balance,28,1699.69,283.28,225.65,11.17,6,11,服饰,服饰,4,广东
sim_u_00001506,Unknown,2005,L1,2023-07-23,0,0,1,1,1,credit_card,4,180.36,30.06,114.95,233.7,3,10,服饰,食品,5,北京
sim_u_00001507,F,1999,L2,2017-06-08,0,0,1,1,1,alipay_balance,23,1874.61,312.44,456.53,471.61,3,8,美妆,食品,3,浙江
sim_u_00001508,Unknown,1974,L3,2020-03-14,0,0,1,1,0,alipay_balance,28,2794.6,465.77,158.23,521.57,1,7,数码,食品,3,广东
sim_u_00001509,M,2003,L2,2023-03-04,0,1,1,1,0,debit_card,20,1649.29,274.88,444.72,62.88,5,12,数码,家电,2,其他
sim_u_00001510,M,1998,L3,2017-07-08,0,0,1,1,0,debit_card,39,4593.45,765.57,458.67,732.74,5,1,家居,运动,1,上海
sim_u_00001511,M,1976,L1,2016-09-28,0,0,1,1,1,credit_card,5,587.07,97.85,113.84,481.83,4,10,服饰,食品,3,浙江
sim_u_00001512,Unknown,2001,L1,2021-05-11,0,0,1,1,1,credit_card,5,415.97,69.33,214.4,206.63,4,8,服饰,运动,1,广东
sim_u_00001513,F,2004,L5,2016-10-27,0,0,1,1,1,debit_card,118,13224.24,2204.04,48.91,640.75,3,8,服饰,运动,3,北京
sim_u_00001514,M,1997,L1,2018-03-22,0,0,1,1,1,debit_card,17,1653.97,275.66,270.19,598.37,1,3,图书,服饰,3,江苏
sim_u_00001515,M,1981,L1,2016-05-07,0,0,1,1,1,debit_card,1,110.13,18.36,69.19,227.75,4,1,美妆,家电,2,北京
sim_u_00001516,F,1987,L5,2018-05-08,1,1,1,1,1,alipay_balance,96,10836.61,1806.1,277.52,625.63,3,1,服饰,运动,1,广东
sim_u_00001517,Unknown,2002,L1,2020-07-27,0,0,1,1,1,credit_card,14,914.85,152.47,341.61,414.19,5,7,数码,母婴,1,广东
sim_u_00001518,Unknown,1982,L3,2015-04-21,0,0,1,1,1,alipay_balance,31,1447.13,241.19,30.85,615.49,4,5,服饰,家电,3,北京
sim_u_00001519,F,1996,L3,2019-09-16,0,0,1,1,1,credit_card,30,2989.24,498.21,344.48,302.26,3,10,图书,服饰,3,上海
sim_u_00001520,F,1983,L4,2023-06-03,0,0,1,1,0,credit_card,60,4082.26,680.38,97.15,602.01,3,9,数码,家电,1,其他
sim_u_00001521,M,2003,L3,2023-03-07,0,0,1,1,1,credit_card,31,2829.37,471.56,76.84,695.35,3,11,数码,家电,5,广东
sim_u_00001522,Unknown,2000,L3,2024-06-12,0,0,1,1,1,debit_card,36,1926.61,321.1,336.08,279.46,5,8,家居,母婴,3,广东
sim_u_00001523,Unknown,1974,L2,2019-10-27,0,0,1,1,1,credit_card,10,512.43,85.4,493.52,402.93,3,6,家居,家电,4,浙江
sim_u_00001524,Unknown,1980,L3,2015-08-27,0,0,1,1,1,debit_card,33,3877.25,646.21,356.91,276.59,5,7,数码,运动,2,北京
sim_u_00001525,M,2005,L5,2015-08-16,0,0,1,1,0,alipay_balance,93,5637.43,939.57,140.65,74.06,5,7,数码,母婴,1,北京
sim_u_00001526,M,2005,L2,2016-04-13,0,1,1,1,1,debit_card,37,2246.7,374.45,11.81,51.27,3,5,数码,服饰,5,其他
sim_u_00001527,M,1985,L2,2020-07-19,0,0,1,1,1,debit_card,12,930.2,155.03,382.0,448.22,4,2,图书,运动,2,浙江
sim_u_00001528,Unknown,2002,L2,2019-04-28,0,0,1,1,0,credit_card,21,1261.89,210.32,338.85,346.03,2,8,数码,家电,4,浙江
sim_u_00001529,Unknown,1998,L3,2024-04-26,0,1,1,1,1,debit_card,32,2035.35,339.22,195.84,406.45,0,5,家居,母婴,3,北京
sim_u_00001530,F,1987,L1,2016-04-08,0,0,1,1,1,credit_card,20,1123.62,187.27,466.45,482.08,2,9,家居,服饰,5,广东
sim_u_00001531,M,1983,L1,2019-03-16,0,0,1,1,0,debit_card,19,1708.57,284.76,315.64,206.35,3,5,数码,母婴,4,江苏
sim_u_00001532,M,1995,L5,2023-03-05,0,1,1,1,1,alipay_balance,94,10343.92,1723.99,103.63,524.03,3,5,家居,家电,4,江苏
sim_u_00001533,M,1971,L2,2016-10-18,0,0,1,1,1,debit_card,12,779.47,129.91,39.69,753.18,5,7,图书,运动,5,广东
sim_u_00001534,F,1996,L2,2017-03-01,0,0,1,1,1,alipay_balance,19,1034.63,172.44,122.5,318.17,0,6,家居,食品,2,上海
sim_u_00001535,F,1996,L3,2021-12-12,0,0,1,1,1,debit_card,25,1246.68,207.78,156.88,105.94,4,8,家居,服饰,1,北京
sim_u_00001536,M,1994,L5,2016-08-10,0,0,1,1,1,alipay_balance,89,5698.23,949.7,354.5,12.93,3,5,美妆,母婴,1,浙江
sim_u_00001537,M,1970,L1,2021-09-29,0,0,1,1,1,alipay_balance,7,555.12,92.52,173.66,635.27,2,3,家居,母婴,1,上海
sim_u_00001538,M,1978,L4,2023-02-20,0,0,1,1,1,debit_card,53,4128.74,688.12,162.39,787.97,3,10,美妆,服饰,4,其他
sim_u_00001539,M,1999,L5,2016-05-05,0,0,1,1,1,credit_card,101,9212.66,1535.44,142.44,329.34,2,6,家居,运动,5,上海
sim_u_00001540,M,1973,L2,2017-08-13,0,0,1,1,0,debit_card,23,1293.45,215.58,94.92,302.11,6,12,数码,服饰,2,其他
sim_u_00001541,M,1999,L1,2015-08-22,0,0,1,1,1,debit_card,5,512.51,85.42,242.71,1.42,6,3,美妆,服饰,1,广东
sim_u_00001542,Unknown,1981,L1,2018-03-13,0,0,1,1,1,debit_card,5,328.95,54.82,148.42,582.21,3,2,家居,食品,4,上海
sim_u_00001543,F,2004,L3,2015-12-06,0,0,1,1,1,alipay_balance,42,4642.31,773.72,240.9,538.9,5,10,服饰,运动,2,广东
sim_u_00001544,F,1980,L2,2016-02-04,0,0,1,1,1,credit_card,13,1074.56,179.09,144.27,768.7,3,9,数码,母婴,2,北京
sim_u_00001545,M,1984,L4,2023-08-04,0,0,1,1,0,credit_card,52,4183.84,697.31,367.91,106.55,1,3,服饰,母婴,2,广东
sim_u_00001546,F,2005,L2,2018-11-01,0,0,1,1,0,alipay_balance,17,1055.39,175.9,356.17,219.16,0,5,服饰,母婴,5,浙江
sim_u_00001547,Unknown,1991,L2,2018-08-10,0,0,1,1,1,credit_card,13,1547.23,257.87,254.22,325.96,1,5,图书,运动,2,北京
sim_u_00001548,M,1992,L2,2022-03-07,0,1,1,1,1,credit_card,10,553.7,92.28,473.51,418.74,4,1,家居,食品,3,浙江
sim_u_00001549,Unknown,1995,L5,2017-01-30,0,1,1,1,1,credit_card,105,10785.17,1797.53,123.91,6.66,3,7,服饰,服饰,2,浙江
sim_u_00001550,Unknown,1997,L4,2020-07-30,0,0,1,1,1,alipay_balance,46,4808.83,801.47,313.93,460.99,6,9,数码,家电,4,北京
sim_u_00001551,F,1981,L4,2016-08-13,0,1,1,1,1,credit_card,64,6887.91,1147.98,239.97,500.87,4,12,数码,食品,3,其他
sim_u_00001552,F,1999,L2,2023-03-31,0,0,1,1,1,alipay_balance,18,1143.63,190.61,350.48,176.0,0,10,美妆,母婴,5,上海
sim_u_00001553,F,1990,L4,2022-08-17,0,0,1,1,1,alipay_balance,43,1977.44,329.57,295.98,177.22,5,8,图书,食品,5,江苏
sim_u_00001554,M,1985,L3,2022-05-03,0,0,1,1,1,debit_card,27,1944.5,324.08,65.7,544.79,2,10,图书,服饰,4,其他
sim_u_00001555,Unknown,1985,L1,2021-06-29,0,0,1,1,1,alipay_balance,2,140.34,23.39,196.02,793.62,2,2,数码,服饰,4,上海
sim_u_00001556,M,1984,L2,2020-05-26,0,0,1,1,0,credit_card,18,1286.72,214.45,358.75,428.95,0,7,美妆,服饰,4,北京
sim_u_00001557,M,1988,L3,2016-01-30,0,0,1,1,1,credit_card,13,1348.56,224.76,443.74,312.45,2,3,美妆,母婴,2,其他
sim_u_00001558,M,1993,L3,2018-12-31,0,0,1,1,1,credit_card,23,2412.33,402.06,335.3,795.32,0,5,图书,食品,1,上海
sim_u_00001559,M,1975,L2,2023-11-22,0,0,1,1,1,alipay_balance,16,1595.16,265.86,134.29,153.04,3,9,美妆,食品,2,江苏
sim_u_00001560,M,1979,L2,2018-07-19,0,0,1,1,1,alipay_balance,11,560.31,93.38,199.44,580.8,6,4,家居,母婴,1,其他
sim_u_00001561,Unknown,1981,L1,2022-03-12,0,0,1,1,1,alipay_balance,5,477.37,79.56,485.64,387.8,6,9,美妆,家电,1,浙江
