user_id,ab_test_group,first_exposure_date,total_exposure_days,exposure_sessions,version_build,assignment_date
sim_u_00001737,holdout,2026-06-04,27,6,agent-sim-1.0,2026-06-04
sim_u_00001738,holdout,2026-06-04,28,9,agent-sim-1.0,2026-06-04
sim_u_00001739,holdout,2026-06-04,21,14,agent-sim-1.0,2026-06-04
sim_u_00001740,holdout,2026-06-05,15,5,agent-sim-1.0,2026-06-05
sim_u_00001741,holdout,2026-06-05,27,10,agent-sim-1.0,2026-06-05
sim_u_00001742,holdout,2026-06-05,7,6,agent-sim-1.0,2026-06-05
sim_u_00001743,holdout,2026-06-05,19,16,agent-sim-1.0,2026-06-05
sim_u_00001744,holdout,2026-06-05,25,14,agent-sim-1.0,2026-06-05
sim_u_00001745,holdout,2026-06-05,24,12,agent-sim-1.0,2026-06-05
sim_u_00001746,holdout,2026-06-05,19,14,agent-sim-1.0,2026-06-05
sim_u_00001747,holdout,2026-06-05,17,11,agent-sim-1.0,2026-06-05
sim_u_00001748,holdout,2026-06-05,8,11,agent-sim-1.0,2026-06-05
sim_u_00001749,holdout,2026-06-05,22,15,agent-sim-1.0,2026-06-05
sim_u_00001750,holdout,2026-06-05,24,12,agent-sim-1.0,2026-06-05
sim_u_00001751,holdout,2026-06-05,10,5,agent-sim-1.0,2026-06-05
sim_u_00001752,holdout,2026-06-05,28,14,agent-sim-1.0,2026-06-05
sim_u_00001753,holdout,2026-06-05,12,9,agent-sim-1.0,2026-06-05
sim_u_00001754,holdout,2026-06-05,25,10,agent-sim-1.0,2026-06-05
sim_u_00001755,holdout,2026-06-05,25,11,agent-sim-1.0,2026-06-05
sim_u_00001756,holdout,2026-06-05,21,12,agent-sim-1.0,2026-06-05
sim_u_00001757,holdout,2026-06-05,17,4,agent-sim-1.0,2026-06-05
sim_u_00001758,holdout,2026-06-05,18,15,agent-sim-1.0,2026-06-05
sim_u_00001759,holdout,2026-06-05,24,10,agent-sim-1.0,2026-06-05
sim_u_00001760,holdout,2026-06-05,21,5,agent-sim-1.0,2026-06-05
sim_u_00001761,holdout,2026-06-05,27,13,agent-sim-1.0,2026-06-05
sim_u_00001762,holdout,2026-06-05,13,13,agent-sim-1.0,2026-06-05
sim_u_00001763,holdout,2026-06-05,19,11,agent-sim-1.0,2026-06-05
sim_u_00001764,holdout,2026-06-05,14,4,agent-sim-1.0,2026-06-05
sim_u_00001765,holdout,2026-06-05,15,8,agent-sim-1.0,2026-06-05
sim_u_00001766,holdout,2026-06-05,27,3,agent-sim-1.0,2026-06-05
sim_u_00001767,holdout,2026-06-05,28,3,agent-sim-1.0,2026-06-05
sim_u_00001768,holdout,2026-06-05,25,9,agent-sim-1.0,2026-06-05
sim_u_00001769,holdout,2026-06-05,16,7,agent-sim-1.0,2026-06-05
sim_u_00001770,holdout,2026-06-05,18,9,agent-sim-1.0,2026-06-05
sim_u_00001771,holdout,2026-06-05,10,2,agent-sim-1.0,2026-06-05
sim_u_00001772,holdout,2026-06-05,8,7,agent-sim-1.0,2026-06-05
sim_u_00001773,holdout,2026-06-05,25,5,agent-sim-1.0,2026-06-05
sim_u_00001774,holdout,2026-06-05,22,5,agent-sim-1.0,2026-06-05
sim_u_00001775,holdout,2026-06-05,21,2,agent-sim-1.0,2026-06-05
sim_u_00001776,holdout,2026-06-05,10,7,agent-sim-1.0,2026-06-05
sim_u_00001777,holdout,2026-06-05,27,6,agent-sim-1.0,2026-06-05
sim_u_00001778,holdout,2026-06-05,22,2,agent-sim-1.0,2026-06-05
sim_u_00001779,holdout,2026-06-05,17,6,agent-sim-1.0,2026-06-05
sim_u_00001780,holdout,2026-06-05,15,9,agent-sim-1.0,2026-06-05
sim_u_00001781,holdout,2026-06-05,18,11,agent-sim-1.0,2026-06-05
sim_u_00001782,holdout,2026-06-05,24,6,agent-sim-1.0,2026-06-05
sim_u_00001783,holdout,2026-06-05,9,4,agent-sim-1.0,2026-06-05
sim_u_00001784,holdout,2026-06-05,21,7,agent-sim-1.0,2026-06-05
sim_u_00001785,holdout,2026-06-05,28,10,agent-sim-1.0,2026-06-05
sim_u_00001786,holdout,2026-06-05,7,9,agent-sim-1.0,2026-06-05
sim_u_00001787,holdout,2026-06-05,20,15,agent-sim-1.0,2026-06-05
sim_u_00001788,holdout,2026-06-05,20,14,agent-sim-1.0,2026-06-05
sim_u_00001789,holdout,2026-06-05,13,9,agent-sim-1.0,2026-06-05
sim_u_00001790,holdout,2026-06-05,21,15,agent-sim-1.0,2026-06-05
sim_u_00001791,holdout,2026-06-05,26,13,agent-sim-1.0,2026-06-05
sim_u_00001792,holdout,2026-06-05,18,4,agent-sim-1.0,2026-06-05
sim_u_00001793,holdout,2026-06-05,28,8,agent-sim-1.0,2026-06-05
sim_u_00001794,holdout,2026-06-05,26,8,agent-sim-1.0,2026-06-05
sim_u_00001795,holdout,2026-06-05,23,16,agent-sim-1.0,2026-06-05
sim_u_00001796,holdout,2026-06-05,16,9,agent-sim-1.0,2026-06-05
sim_u_00001797,holdout,2026-06-05,23,12,agent-sim-1.0,2026-06-05
sim_u_00001798,holdout,2026-06-05,28,2,agent-sim-1.0,2026-06-05
sim_u_00001799,holdout,2026-06-05,17,14,agent-sim-1.0,2026-06-05
sim_u_00001800,holdout,2026-06-05,9,10,agent-sim-1.0,2026-06-05
sim_u_00001801,holdout,2026-06-05,24,16,agent-sim-1.0,2026-06-05
sim_u_00001802,holdout,2026-06-05,11,16,agent-sim-1.0,2026-06-05
sim_u_00001803,holdout,2026-06-05,21,16,agent-sim-1.0,2026-06-05
sim_u_00001804,holdout,2026-06-05,18,16,agent-sim-1.0,2026-06-05
sim_u_00001805,holdout,2026-06-05,7,4,agent-sim-1.0,2026-06-05
sim_u_00001806,holdout,2026-06-05,26,3,agent-sim-1.0,2026-06-05
sim_u_00001807,holdout,2026-06-05,28,9,agent-sim-1.0,2026-06-05
sim_u_00001808,holdout,2026-06-05,24,12,agent-sim-1.0,2026-06-05
sim_u_00001809,holdout,2026-06-05,21,6,agent-sim-1.0,2026-06-05
sim_u_00001810,holdout,2026-06-05,20,5,agent-sim-1.0,2026-06-05
sim_u_00001811,holdout,2026-06-05,22,5,agent-sim-1.0,2026-06-05
sim_u_00001812,holdout,2026-06-05,23,3,agent-sim-1.0,2026-06-05
sim_u_00001813,holdout,2026-06-05,24,2,agent-sim-1.0,2026-06-05
sim_u_00001814,holdout,2026-06-05,7,7,agent-sim-1.0,2026-06-05
sim_u_00001815,holdout,2026-06-05,27,11,agent-sim-1.0,2026-06-05
sim_u_00001816,holdout,2026-06-05,22,7,agent-sim-1.0,2026-06-05
sim_u_00001817,holdout,2026-06-05,27,4,agent-sim-1.0,2026-06-05
sim_u_00001818,holdout,2026-06-05,24,14,agent-sim-1.0,2026-06-05
sim_u_00001819,holdout,2026-06-05,26,5,agent-sim-1.0,2026-06-05
sim_u_00001820,holdout,2026-06-05,18,4,agent-sim-1.0,2026-06-05
sim_u_00001821,holdout,2026-06-05,17,16,agent-sim-1.0,2026-06-05
sim_u_00001822,holdout,2026-06-05,12,10,agent-sim-1.0,2026-06-05
sim_u_00001823,holdout,2026-06-05,7,8,agent-sim-1.0,2026-06-05
sim_u_00001824,holdout,2026-06-05,21,13,agent-sim-1.0,2026-06-05
sim_u_00001825,holdout,2026-06-05,19,5,agent-sim-1.0,2026-06-05
sim_u_00001826,holdout,2026-06-05,23,10,agent-sim-1.0,2026-06-05
sim_u_00001827,holdout,2026-06-05,20,10,agent-sim-1.0,2026-06-05
sim_u_00001828,holdout,2026-06-05,24,16,agent-sim-1.0,2026-06-05
sim_u_00001829,holdout,2026-06-05,19,5,agent-sim-1.0,2026-06-05
sim_u_00001830,holdout,2026-06-05,7,9,agent-sim-1.0,2026-06-05
sim_u_00001831,holdout,2026-06-05,9,7,agent-sim-1.0,2026-06-05
sim_u_00001832,holdout,2026-06-05,7,4,agent-sim-1.0,2026-06-05
sim_u_00001833,holdout,2026-06-05,12,12,agent-sim-1.0,2026-06-05
sim_u_00001834,holdout,2026-06-05,9,15,agent-sim-1.0,2026-06-05
sim_u_00001835,holdout,2026-06-05,14,6,agent-sim-1.0,2026-06-05
sim_u_00001836,holdout,2026-06-05,18,5,agent-sim-1.0,2026-06-05
sim_u_00001837,holdout,2026-06-05,23,3,agent-sim-1.0,2026-06-05
sim_u_00001838,holdout,2026-06-05,18,10,agent-sim-1.0,2026-06-05
sim_u_00001839,holdout,2026-06-05,20,6,agent-sim-1.0,2026-06-05
sim_u_00001840,holdout,2026-06-05,13,7,agent-sim-1.0,2026-06-05
sim_u_00001841,holdout,2026-06-05,18,5,agent-sim-1.0,2026-06-05
sim_u_00001842,holdout,2026-06-05,13,6,agent-sim-1.0,2026-06-05
sim_u_00001843,holdout,2026-06-05,28,12,agent-sim-1.0,2026-06-05
sim_u_00001844,holdout,2026-06-05,21,4,agent-sim-1.0,2026-06-05
sim_u_00001845,holdout,2026-06-05,21,10,agent-sim-1.0,2026-06-05
sim_u_00001846,holdout,2026-06-05,20,13,agent-sim-1.0,2026-06-05
sim_u_00001847,holdout,2026-06-05,11,13,agent-sim-1.0,2026-06-05
sim_u_00001848,holdout,2026-06-05,22,8,agent-sim-1.0,2026-06-05
sim_u_00001849,holdout,2026-06-05,8,7,agent-sim-1.0,2026-06-05
sim_u_00001850,holdout,2026-06-05,13,16,agent-sim-1.0,2026-06-05
sim_u_00001851,holdout,2026-06-05,18,3,agent-sim-1.0,2026-06-05
sim_u_00001852,holdout,2026-06-05,10,11,agent-sim-1.0,2026-06-05
sim_u_00001853,holdout,2026-06-05,13,12,agent-sim-1.0,2026-06-05
sim_u_00001854,holdout,2026-06-05,21,5,agent-sim-1.0,2026-06-05
sim_u_00001855,holdout,2026-06-05,23,5,agent-sim-1.0,2026-06-05
sim_u_00001856,holdout,2026-06-05,15,2,agent-sim-1.0,2026-06-05
sim_u_00001857,holdout,2026-06-05,26,4,agent-sim-1.0,2026-06-05
sim_u_00001858,holdout,2026-06-05,24,5,agent-sim-1.0,2026-06-05
sim_u_00001859,holdout,2026-06-05,16,12,agent-sim-1.0,2026-06-05
sim_u_00001860,holdout,2026-06-05,11,10,agent-sim-1.0,2026-06-05
sim_u_00001861,holdout,2026-06-05,16,12,agent-sim-1.0,2026-06-05
sim_u_00001862,holdout,2026-06-05,12,5,agent-sim-1.0,2026-06-05
sim_u_00001863,holdout,2026-06-05,21,4,agent-sim-1.0,2026-06-05
sim_u_00001864,holdout,2026-06-05,17,8,agent-sim-1.0,2026-06-05
sim_u_00001865,holdout,2026-06-05,9,2,agent-sim-1.0,2026-06-05
sim_u_00001866,holdout,2026-06-05,10,8,agent-sim-1.0,2026-06-05
sim_u_00001867,holdout,2026-06-05,25,2,agent-sim-1.0,2026-06-05
sim_u_00001868,holdout,2026-06-05,19,9,agent-sim-1.0,2026-06-05
sim_u_00001869,holdout,2026-06-05,12,4,agent-sim-1.0,2026-06-05
sim_u_00001870,holdout,2026-06-05,24,8,agent-sim-1.0,2026-06-05
sim_u_00001871,holdout,2026-06-05,15,4,agent-sim-1.0,2026-06-05
sim_u_00001872,holdout,2026-06-05,24,5,agent-sim-1.0,2026-06-05
sim_u_00001873,holdout,2026-06-05,12,16,agent-sim-1.0,2026-06-05
sim_u_00001874,holdout,2026-06-05,27,3,agent-sim-1.0,2026-06-05
sim_u_00001875,holdout,2026-06-05,27,15,agent-sim-1.0,2026-06-05
sim_u_00001876,holdout,2026-06-05,27,11,agent-sim-1.0,2026-06-05
sim_u_00001877,holdout,2026-06-05,7,15,agent-sim-1.0,2026-06-05
sim_u_00001878,holdout,2026-06-05,10,10,agent-sim-1.0,2026-06-05
sim_u_00001879,holdout,2026-06-05,23,5,agent-sim-1.0,2026-06-05
sim_u_00001880,holdout,2026-06-05,23,9,agent-sim-1.0,2026-06-05
sim_u_00001881,holdout,2026-06-05,24,6,agent-sim-1.0,2026-06-05
sim_u_00001882,holdout,2026-06-05,9,9,agent-sim-1.0,2026-06-05
sim_u_00001883,holdout,2026-06-05,23,12,agent-sim-1.0,2026-06-05
sim_u_00001884,holdout,2026-06-05,7,12,agent-sim-1.0,2026-06-05
sim_u_00001885,holdout,2026-06-05,21,11,agent-sim-1.0,2026-06-05
sim_u_00001886,holdout,2026-06-05,27,7,agent-sim-1.0,2026-06-05
sim_u_00001887,holdout,2026-06-05,17,4,agent-sim-1.0,2026-06-05
sim_u_00001888,holdout,2026-06-05,9,12,agent-sim-1.0,2026-06-05
sim_u_00001889,holdout,2026-06-05,17,3,agent-sim-1.0,2026-06-05
sim_u_00001890,holdout,2026-06-05,25,10,agent-sim-1.0,2026-06-05
sim_u_00001891,holdout,2026-06-05,19,10,agent-sim-1.0,2026-06-05
sim_u_00001892,holdout,2026-06-05,7,16,agent-sim-1.0,2026-06-05
sim_u_00001893,holdout,2026-06-05,24,11,agent-sim-1.0,2026-06-05
sim_u_00001894,holdout,2026-06-05,17,9,agent-sim-1.0,2026-06-05
sim_u_00001895,holdout,2026-06-05,21,11,agent-sim-1.0,2026-06-05
sim_u_00001896,holdout,2026-06-05,22,3,agent-sim-1.0,2026-06-05
sim_u_00001897,holdout,2026-06-05,22,3,agent-sim-1.0,2026-06-05
sim_u_00001898,holdout,2026-06-05,19,14,agent-sim-1.0,2026-06-05
sim_u_00001899,holdout,2026-06-05,24,16,agent-sim-1.0,2026-06-05
sim_u_00001900,holdout,2026-06-05,24,16,agent-sim-1.0,2026-06-05
sim_u_00001901,holdout,2026-06-05,12,12,agent-sim-1.0,2026-06-05
sim_u_00001902,holdout,2026-06-05,28,3,agent-sim-1.0,2026-06-05
sim_u_00001903,holdout,2026-06-05,12,8,agent-sim-1.0,2026-06-05
sim_u_00001904,holdout,2026-06-05,26,16,agent-sim-1.0,2026-06-05
sim_u_00001905,holdout,2026-06-05,27,15,agent-sim-1.0,2026-06-05
sim_u_00001906,holdout,2026-06-05,12,5,agent-sim-1.0,2026-06-05
sim_u_00001907,holdout,2026-06-05,12,4,agent-sim-1.0,2026-06-05
sim_u_00001908,holdout,2026-06-05,19,6,agent-sim-1.0,2026-06-05
sim_u_00001909,holdout,2026-06-05,10,3,agent-sim-1.0,2026-06-05
sim_u_00001910,holdout,2026-06-05,17,11,agent-sim-1.0,2026-06-05
sim_u_00001911,holdout,2026-06-05,22,8,agent-sim-1.0,2026-06-05
sim_u_00001912,holdout,2026-06-05,15,15,agent-sim-1.0,2026-06-05
sim_u_00001913,holdout,2026-06-05,15,8,agent-sim-1.0,2026-06-05
sim_u_00001914,holdout,2026-06-05,25,10,agent-sim-1.0,2026-06-05
sim_u_00001915,holdout,2026-06-05,16,7,agent-sim-1.0,2026-06-05
sim_u_00001916,holdout,2026-06-05,17,10,agent-sim-1.0,2026-06-05
sim_u_00001917,holdout,2026-06-05,18,3,agent-sim-1.0,2026-06-05
sim_u_00001918,holdout,2026-06-05,22,5,agent-sim-1.0,2026-06-05
sim_u_00001919,holdout,2026-06-05,22,3,agent-sim-1.0,2026-06-05
sim_u_00001920,holdout,2026-06-05,15,2,agent-sim-1.0,2026-06-05
sim_u_00001921,holdout,2026-06-05,21,11,agent-sim-1.0,2026-06-05
sim_u_00001922,holdout,2026-06-05,26,13,agent-sim-1.0,2026-06-05
sim_u_00001923,holdout,2026-06-05,23,7,agent-sim-1.0,2026-06-05
sim_u_00001924,holdout,2026-06-05,16,13,agent-sim-1.0,2026-06-05
sim_u_00001925,holdout,2026-06-05,13,13,agent-sim-1.0,2026-06-05
sim_u_00001926,holdout,2026-06-05,17,14,agent-sim-1.0,2026-06-05
sim_u_00001927,holdout,2026-06-05,9,11,agent-sim-1.0,2026-06-05
sim_u_00001928,holdout,2026-06-05,27,4,agent-sim-1.0,2026-06-05
sim_u_00001929,holdout,2026-06-05,13,8,agent-sim-1.0,2026-06-05
sim_u_00001930,holdout,2026-06-05,25,5,agent-sim-1.0,2026-06-05
sim_u_00001931,holdout,2026-06-05,26,8,agent-sim-1.0,2026-06-05
sim_u_00001932,holdout,2026-06-05,15,12,agent-sim-1.0,2026-06-05
sim_u_00001933,holdout,2026-06-05,26,12,agent-sim-1.0,2026-06-05
sim_u_00001934,holdout,2026-06-05,16,13,agent-sim-1.0,2026-06-05
sim_u_00001935,holdout,2026-06-05,21,4,agent-sim-1.0,2026-06-05
sim_u_00001936,holdout,2026-06-05,22,4,agent-sim-1.0,2026-06-05
sim_u_00001937,holdout,2026-06-05,28,8,agent-sim-1.0,2026-06-05
sim_u_00001938,holdout,2026-06-05,8,7,agent-sim-1.0,2026-06-05
sim_u_00001939,holdout,2026-06-05,20,4,agent-sim-1.0,2026-06-05
sim_u_00001940,holdout,2026-06-05,8,16,agent-sim-1.0,2026-06-05
sim_u_00001941,holdout,2026-06-05,27,15,agent-sim-1.0,2026-06-05
sim_u_00001942,holdout,2026-06-05,20,10,agent-sim-1.0,2026-06-05
sim_u_00001943,holdout,2026-06-05,28,2,agent-sim-1.0,2026-06-05
sim_u_00001944,holdout,2026-06-05,11,14,agent-sim-1.0,2026-06-05
sim_u_00001945,holdout,2026-06-05,16,3,agent-sim-1.0,2026-06-05
sim_u_00001946,holdout,2026-06-05,8,8,agent-sim-1.0,2026-06-05
sim_u_00001947,holdout,2026-06-05,20,15,agent-sim-1.0,2026-06-05
sim_u_00001948,holdout,2026-06-05,12,15,agent-sim-1.0,2026-06-05
sim_u_00001949,holdout,2026-06-05,14,13,agent-sim-1.0,2026-06-05
sim_u_00001950,holdout,2026-06-05,17,13,agent-sim-1.0,2026-06-05
sim_u_00001951,holdout,2026-06-05,27,13,agent-sim-1.0,2026-06-05
sim_u_00001952,holdout,2026-06-05,20,4,agent-sim-1.0,2026-06-05
sim_u_00001953,holdout,2026-06-05,14,9,agent-sim-1.0,2026-06-05
sim_u_00001954,holdout,2026-06-05,9,16,agent-sim-1.0,2026-06-05
sim_u_00001955,holdout,2026-06-05,15,6,agent-sim-1.0,2026-06-05
sim_u_00001956,holdout,2026-06-05,19,14,agent-sim-1.0,2026-06-05
sim_u_00001957,holdout,2026-06-05,16,6,agent-sim-1.0,2026-06-05
sim_u_00001958,holdout,2026-06-05,25,11,agent-sim-1.0,2026-06-05
sim_u_00001959,holdout,2026-06-05,8,2,agent-sim-1.0,2026-06-05
sim_u_00001960,holdout,2026-06-05,13,16,agent-sim-1.0,2026-06-05
sim_u_00001961,holdout,2026-06-05,25,11,agent-sim-1.0,2026-06-05
sim_u_00001962,holdout,2026-06-05,25,4,agent-sim-1.0,2026-06-05
sim_u_00001963,holdout,2026-06-05,13,3,agent-sim-1.0,2026-06-05
sim_u_00001964,holdout,2026-06-05,10,5,agent-sim-1.0,2026-06-05
sim_u_00001965,holdout,2026-06-05,27,7,agent-sim-1.0,2026-06-05
sim_u_00001966,holdout,2026-06-05,17,16,agent-sim-1.0,2026-06-05
sim_u_00001967,holdout,2026-06-05,15,5,agent-sim-1.0,2026-06-05
sim_u_00001968,holdout,2026-06-05,10,3,agent-sim-1.0,2026-06-05
sim_u_00001969,holdout,2026-06-05,28,8,agent-sim-1.0,2026-06-05
sim_u_00001970,holdout,2026-06-05,21,15,agent-sim-1.0,2026-06-05
sim_u_00001971,holdout,2026-06-05,14,9,agent-sim-1.0,2026-06-05
sim_u_00001972,holdout,2026-06-05,26,16,agent-sim-1.0,2026-06-05
sim_u_00001973,holdout,2026-06-05,25,16,agent-sim-1.0,2026-06-05
sim_u_00001974,holdout,2026-06-05,17,12,agent-sim-1.0,2026-06-05
sim_u_00001975,holdout,2026-06-05,27,4,agent-sim-1.0,2026-06-05
sim_u_00001976,holdout,2026-06-05,19,3,agent-sim-1.0,2026-06-05
sim_u_00001977,holdout,2026-06-05,19,16,agent-sim-1.0,2026-06-05
sim_u_00001978,holdout,2026-06-05,28,13,agent-sim-1.0,2026-06-05
sim_u_00001979,holdout,2026-06-05,28,4,agent-sim-1.0,2026-06-05
sim_u_00001980,holdout,2026-06-05,28,12,agent-sim-1.0,2026-06-05
sim_u_00001981,holdout,2026-06-05,25,8,agent-sim-1.0,2026-06-05
sim_u_00001982,holdout,2026-06-05,14,9,agent-sim-1.0,2026-06-05
sim_u_00001983,holdout,2026-06-05,11,12,agent-sim-1.0,2026-06-05
sim_u_00001984,holdout,2026-06-05,10,2,agent-sim-1.0,2026-06-05
sim_u_00001985,holdout,2026-06-05,28,11,agent-sim-1.0,2026-06-05
sim_u_00001986,holdout,2026-06-05,7,9,agent-sim-1.0,2026-06-05
sim_u_00001987,holdout,2026-06-05,18,13,agent-sim-1.0,2026-06-05
sim_u_00001988,holdout,2026-06-05,20,8,agent-sim-1.0,2026-06-05
sim_u_00001989,holdout,2026-06-05,25,9,agent-sim-1.0,2026-06-05
sim_u_00001990,holdout,2026-06-05,27,12,agent-sim-1.0,2026-06-05
sim_u_00001991,holdout,2026-06-05,7,15,agent-sim-1.0,2026-06-05
sim_u_00001992,holdout,2026-06-05,14,12,agent-sim-1.0,2026-06-05
sim_u_00001993,holdout,2026-06-05,28,11,agent-sim-1.0,2026-06-05
sim_u_00001994,holdout,2026-06-05,27,15,agent-sim-1.0,2026-06-05
sim_u_00001995,holdout,2026-06-05,27,16,agent-sim-1.0,2026-06-05
sim_u_00001996,holdout,2026-06-05,12,14,agent-sim-1.0,2026-06-05
sim_u_00001997,holdout,2026-06-05,7,10,agent-sim-1.0,2026-06-05
sim_u_00001998,holdout,2026-06-05,20,3,agent-sim-1.0,2026-06-05
sim_u_00001999,holdout,2026-06-05,16,12,agent-sim-1.0,2026-06-05
sim_u_00002000,holdout,2026-06-05,9,8,agent-sim-1.0,2026-06-05
sim_u_00002001,holdout,2026-06-05,14,6,agent-sim-1.0,2026-06-05
sim_u_00002002,holdout,2026-06-05,24,11,agent-sim-1.0,2026-06-05
sim_u_00002003,holdout,2026-06-05,20,5,agent-sim-1.0,2026-06-05
sim_u_00002004,holdout,2026-06-05,18,16,agent-sim-1.0,2026-06-05
sim_u_00002005,holdout,2026-06-05,10,5,agent-sim-1.0,2026-06-05
sim_u_00002006,holdout,2026-06-05,16,11,agent-sim-1.0,2026-06-05
sim_u_00002007,holdout,2026-06-05,20,16,agent-sim-1.0,2026-06-05
sim_u_00002008,holdout,2026-06-05,21,7,agent-sim-1.0,2026-06-05
sim_u_00002009,holdout,2026-06-05,17,2,agent-sim-1.0,2026-06-05
sim_u_00002010,holdout,2026-06-05,15,9,agent-sim-1.0,2026-06-05
sim_u_00002011,holdout,2026-06-05,13,5,agent-sim-1.0,2026-06-05
sim_u_00002012,holdout,2026-06-05,24,4,agent-sim-1.0,2026-06-05
sim_u_00002013,holdout,2026-06-05,10,11,agent-sim-1.0,2026-06-05
sim_u_00002014,holdout,2026-06-05,9,8,agent-sim-1.0,2026-06-05
sim_u_00002015,holdout,2026-06-05,21,10,agent-sim-1.0,2026-06-05
sim_u_00002016,holdout,2026-06-05,22,8,agent-sim-1.0,2026-06-05
sim_u_00002017,holdout,2026-06-05,11,7,agent-sim-1.0,2026-06-05
sim_u_00002018,holdout,2026-06-05,15,6,agent-sim-1.0,2026-06-05
sim_u_00002019,holdout,2026-06-05,10,8,agent-sim-1.0,2026-06-05
sim_u_00002020,holdout,2026-06-05,23,2,agent-sim-1.0,2026-06-05
sim_u_00002021,holdout,2026-06-05,16,3,agent-sim-1.0,2026-06-05
sim_u_00002022,holdout,2026-06-05,26,14,agent-sim-1.0,2026-06-05
sim_u_00002023,holdout,2026-06-05,7,5,agent-sim-1.0,2026-06-05
sim_u_00002024,holdout,2026-06-05,27,4,agent-sim-1.0,2026-06-05
sim_u_00002025,holdout,2026-06-05,23,6,agent-sim-1.0,2026-06-05
sim_u_00002026,holdout,2026-06-05,17,15,agent-sim-1.0,2026-06-05
sim_u_00002027,holdout,2026-06-05,10,4,agent-sim-1.0,2026-06-05
sim_u_00002028,holdout,2026-06-05,24,7,agent-sim-1.0,2026-06-05
sim_u_00002029,holdout,2026-06-05,8,15,agent-sim-1.0,2026-06-05
sim_u_00002030,holdout,2026-06-05,17,13,agent-sim-1.0,2026-06-05
sim_u_00002031,holdout,2026-06-05,17,7,agent-sim-1.0,2026-06-05
sim_u_00002032,holdout,2026-06-05,12,15,agent-sim-1.0,2026-06-05
sim_u_00002033,holdout,2026-06-05,22,5,agent-sim-1.0,2026-06-05
sim_u_00002034,holdout,2026-06-05,8,11,agent-sim-1.0,2026-06-05
sim_u_00002035,holdout,2026-06-05,28,4,agent-sim-1.0,2026-06-05
sim_u_00002036,holdout,2026-06-05,20,10,agent-sim-1.0,2026-06-05
sim_u_00002037,holdout,2026-06-05,26,15,agent-sim-1.0,2026-06-05
sim_u_00002038,holdout,2026-06-05,25,12,agent-sim-1.0,2026-06-05
sim_u_00002039,holdout,2026-06-05,10,3,agent-sim-1.0,2026-06-05
sim_u_00002040,holdout,2026-06-05,28,4,agent-sim-1.0,2026-06-05
sim_u_00002041,holdout,2026-06-05,8,8,agent-sim-1.0,2026-06-05
sim_u_00002042,holdout,2026-06-05,20,8,agent-sim-1.0,2026-06-05
sim_u_00002043,holdout,2026-06-05,9,6,agent-sim-1.0,2026-06-05
sim_u_00002044,holdout,2026-06-05,11,4,agent-sim-1.0,2026-06-05
sim_u_00002045,holdout,2026-06-05,19,6,agent-sim-1.0,2026-06-05
sim_u_00002046,holdout,2026-06-05,16,13,agent-sim-1.0,2026-06-05
sim_u_00002047,holdout,2026-06-05,10,7,agent-sim-1.0,2026-06-05
sim_u_00002048,holdout,2026-06-05,16,9,agent-sim-1.0,2026-06-05
sim_u_00002049,holdout,2026-06-05,7,13,agent-sim-1.0,2026-06-05
sim_u_00002050,holdout,2026-06-05,27,6,agent-sim-1.0,2026-06-05
sim_u_00002051,holdout,2026-06-05,13,12,agent-sim-1.0,2026-06-05
sim_u_00002052,holdout,2026-06-05,25,8,agent-sim-1.0,2026-06-05
sim_u_00002053,holdout,2026-06-05,12,11,agent-sim-1.0,2026-06-05
sim_u_00002054,holdout,2026-06-05,28,4,agent-sim-1.0,2026-06-05
sim_u_00002055,holdout,2026-06-05,12,7,agent-sim-1.0,2026-06-05
sim_u_00002056,holdout,2026-06-05,15,16,agent-sim-1.0,2026-06-05
sim_u_00002057,holdout,2026-06-05,28,13,agent-sim-1.0,2026-06-05
sim_u_00002058,holdout,2026-06-05,12,10,agent-sim-1.0,2026-06-05
sim_u_00002059,holdout,2026-06-05,11,15,agent-sim-1.0,2026-06-05
sim_u_00002060,holdout,2026-06-05,20,5,agent-sim-1.0,2026-06-05
sim_u_00002061,holdout,2026-06-05,17,15,agent-sim-1.0,2026-06-05
sim_u_00002062,holdout,2026-06-05,26,16,agent-sim-1.0,2026-06-05
sim_u_00002063,holdout,2026-06-05,16,8,agent-sim-1.0,2026-06-05
sim_u_00002064,holdout,2026-06-05,27,5,agent-sim-1.0,2026-06-05
sim_u_00002065,holdout,2026-06-05,11,2,agent-sim-1.0,2026-06-05
sim_u_00002066,holdout,2026-06-05,22,3,agent-sim-1.0,2026-06-05
sim_u_00002067,holdout,2026-06-05,11,16,agent-sim-1.0,2026-06-05
sim_u_00002068,holdout,2026-06-05,22,11,agent-sim-1.0,2026-06-05
sim_u_00002069,holdout,2026-06-05,22,2,agent-sim-1.0,2026-06-05
sim_u_00002070,holdout,2026-06-05,18,8,agent-sim-1.0,2026-06-05
sim_u_00002071,holdout,2026-06-05,14,16,agent-sim-1.0,2026-06-05
sim_u_00002072,holdout,2026-06-05,20,12,agent-sim-1.0,2026-06-05
sim_u_00002073,holdout,2026-06-05,24,5,agent-sim-1.0,2026-06-05
sim_u_00002074,holdout,2026-06-05,7,10,agent-sim-1.0,2026-06-05
sim_u_00002075,holdout,2026-06-05,21,11,agent-sim-1.0,2026-06-05
sim_u_00002076,holdout,2026-06-05,16,6,agent-sim-1.0,2026-06-05
